video_id,title,description,tags
693c737ed0a23de565ace5ae7c1b250a,"Дуэль. Мощь, смех, брат и брат. Омар и Мага","Выпуск 2. В этом выпуске шоу «Дуэль» два мощных красавчика Омар Алибутаев и Мага Муртазаалиев будут выяснять, кто из них более мощный красавчик.",Массовая культура: Юмор и сатира
5966d16e935a44014892f518ad41b0e2,Тру ДЕТЕКТОР I #2,"Вы смотрите самое несерьезное шоу с детектором лжи Тру ДЕТЕКТОР! Шоу в котором Кристи Крайм и её молчаливый друг приглашают в гости известных людей, подключают их к полиграфу и задают им неудобные вопросы. В этом выпуске, в логово Кристи и Мистера Молчуна заглянул Владос Мирос со своей  близкой подругой, а также лучшим другом и по совместительству продюсером.  Что скрывают звёзды и их ближайшее окружение? Действительно ли они искреннее любят друг друга? И кто окажется самым лживым в компании? Все это узнаете в шоу Тру Детектор!",Массовая культура: Юмор и сатира
89abad3b067f3537902ec89d4b633914,Артмеханика. Иван Кириенко и Алексей Брижа. Интервью.,Над какими технологиями создания дополненной реальности в кино сейчас трудятся разработчики? Где обучают мокап- актерству и в чем специфика такой работы?,"Массовая культура, Карьера, Информационные технологии: Дополненная реальность"
b9905e6cc1a26743665edb4265f79cc8,"НЕДРЫ, Фаршированные перцы | Kitchen Stories | Выпуск 11","Знаете, как говорят в кино – чем неожиданнее сюжет фильма, тем интереснее смотреть. Все как в новом выпуске Kitchen Stories. Сегодня на нашей кухне хозяйничает рэпер – НЕДРЫ, а мы и рады! Готовим фаршированные перцы по маминому рецепту. А вы смотрите и пробуйте повторить. Приятного аппетита!","Еда и напитки: Кулинария, Массовая культура"
c9b7ef0cbc9fe04f900f1ad9dbc2a2bc,Диктант со звездой | Выпуск 4 | Пьер Нарцисс,"В этом выпуске - Пьер Нарцисс останется один на один с учительницей русского языка, которая проверит гостя на грамотность, а также на реакцию к шуткам, которые написаны под гостя в тексте диктанта. На протяжении выпуска Пьер Нарцисс, расскажет о диктантах у себя на родине, как он дрался с Валдисом Пельшем и с каким названием он выпустил новый трек.",Массовая культура: Юмор и сатира
395cdfab22916655f76c328dbfd25a68,"Юнусов и Головин готовы сделать обратное сальто. Барабанная дробь, затаили дыхание, оле!","В первом же выпуске шоу «Спортивный интерес» Роман Юнусов решил сразу показать зрителям, что нет ничего невозможного для тех, кто смел и любит спорт. Поэтому пригласил в гости смейлешего актера кино и сериалов Александра Головина. Два наших героя решили сделать обратное сальто в спортивной гимнастике. И кто как не олимпийский чемпион и гордость России Никита Нагорный смог бы ещё поддержать эту рискованную затею? Кому в итоге удалось совершить задуманное, а кто не справился с законами физики, узнаем в выпуске шоу «Спортивный интерес»! По вопросам рекламы пишите на email","Массовая культура, Спорт"
d9a02cd54a5fe5478c915f92f7292d02,Команда 3/21 в ГрандТуре «Байкальская миля 2021»: Ишим,Памятник Коньку-Горбунку,"События и достопримечательности: Исторические места и достопримечательности, Путешествия"
f93266d3ac87373213a74ae2a7dcb94b,Артмеханика. Актуальный крой,"Дизайнер Анна Саркисян о том, какой крой одежды актуален сегодня. Полную версию выпуска «Лук нашего времени» смотрите по ссылке ","Массовая культура, Карьера, Стиль и красота"
597135f35ceaee2756a7e1fa381444f7,Такой расклад. Без проблем! Ищем причину и решаем проблему вместе с рунами,"В этом раскладе руны и Артём Ястребов помогут найти причину проблемы, которая стоит на вашем пути – в любой сфере жизни. А ещё дадут советы по решению этой проблемы. А если хотите задать свой вопрос и получить ответ от карт Таро или рун – включайте прямые эфиры «Такой расклад» каждый понедельник, вторник и четверг в 20:00! По вопросам рекламы пишите на email",Религия и духовность: астрология
597eb83e2edc9d143945861ec6995447,Домашняя кухня от шефа: Выпуск №12,"Устали от готовки дома? Тогда рецепт нового блюда от шефа как раз для вас! В новом выпуске своего шоу Саша Белькович поделится рецептом ленивого пирога: замешать, выложить в форму, и вкуснейший пирог с ветчиной, сыром и грибами готов!",Еда и напитки: Кулинария
9998cfacfa322d7923f5a7628b46ef63,"Punch Box. 4 сезон, 8 серия. Радомир vs Евгений Доможиров","Punch Box — бои в формате POP MMA где в вместо ринга бойцы сражаются в красной телефонной будке! В этом выпуске, Филиппов Радомир vs Доможиров Евгений попробуют поместиться в нашу телефонную будку, кто же первым позвонит в травмпункт? Узнаете в этом выпуске!  По вопросам рекламы пишите на email","Массовая культура, Спорт: Борьба"
0993ded0df37f7da1469f691adb5a43b,Стендап гороскоп: Юлия Демиденкова про Козерогов,"В новом выпуске «Стендап гороскоп» Юлия Демиденкова поведует, почему непросто быть Козерогом, и что ожидает представителей знака в новом 2022 году.","Религия и духовность: астрология, События и достопримечательности: Комедия и стендап"
099fd80077931649d5e71fa95cdbf42b,Музлофт-Подкаст с Мариной Кравец - 23 октября в 15:00!,"Подписывайся, чтобы не пропустить!","Массовая культура, Музыка и аудио"
99adeb172e2737e9eb0b047c4e162fbf,"Команда ""BECAUSEIAMYELLOW"" в ГрандТуре-2022: Моя Байкальская Миля","""Меня зовут Жёлтый. И я был создан для приключений"". Почему бы не рассказать историю участия в Фестивале скорости ""Байкальская миля 2022"" от лица автомобиля? Жёлтый проехал 12 городов за 17 дней и 6800 км российских дорого. И вот финальная точка этого путешествия - село Максимиха Республики Бурятия, где с 9 по 13 марта 2022 года прошёл IV Международный фестиваль скорости ""Байкальская миля 2022"". За свои приключения Жёлтый побывал и на привычном асфальте, и в песках, и в лужах с грязью, являясь в привычной жизни большим тихоходом с большим 6-литровым сердцем, главная задача которого проехать как можно дальше с как можно меньшими техническими сложностями. ""Байкальская миля"" стала для Hummer H2 совершенно новым испытанием. Аккаунт команды в Rutube - / ………… ГрандТур «Байкальская миля 2022. Места силы» - это грандиозное автопутешествие, состоявшееся с 20 февраля по 9 марта. В этом пробеге приняли участие 14 команд, стартовавших из Санкт-Петербурга, Москвы, Казани и Владивостока и финишировавших в селе Максимиха, месте проведения Фестиваля скорости «Байкальская миля». Каждая команда получила свой уникальный маршрут и по 6 заданий, разделенных на темы: «География», «Патриотика», «Экология», «Общество», «Моя «Байкальская миля» и «Самостоятельное задание», в рамках которого участники могли рассказать своим зрителям о том, что считают нужным и важным. #baikalmile2022 #ГрандТурБайкальскаяМиля2022 #местасилы #энтузиастыскорости #гкфск #байкальскаямиля #baikalmile #водоходъ #rutube #мотовесна #finecustommechanics #fire_center #РГО #бурятиябольшечембайкал #МузейПобеды #ркспорт","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
49803133dd30004babe6194650cdc3c3,"Команда ""BECAUSEIAMYELLOW"" в ГрандТуре-2022: Красноярск","""Столбы - восьмое Чудо света На красноярских берегах. Нам всем завидует планета. Ведь сказку держим мы в руках. Какой простор! Какие дали. С видовки виден край земли. Мы этим воздухом дышали И надышаться не могли."" Заповедник ""Красноярские столбы"" - самая известная достопримечательность города и одно из самых красивых мест нашей страны. Но есть и вторая сторона этого города. Выигрышное в момент его строительства в 1628 году расположение в котловине сыграло злую шутку 400 лет спустя. Разросшийся город, заполненный многоэтажками и заводами с изначально плохой вентиляцией, стал задыхаться. ""Режим чёрного неба"" - когда в воздухе содержится очень много мелких частиц в виде пыли и людям не рекомендуется находиться долго на улице. Заповедник ""Красноярские столбы"" - место, где природа помогает человеку, которое часто называют ""лёгкими Красноярска"". Парк площадью 47219 гектар каждый день посещают до 16 тысяч человек, а в течение года сюда приходят около миллиона человек. Аккаунт команды в Rutube - / ………… ГрандТур «Байкальская миля 2022. Места силы» - это грандиозное автопутешествие, состоявшееся с 20 февраля по 9 марта. В этом пробеге приняли участие 14 команд, стартовавших из Санкт-Петербурга, Москвы, Казани и Владивостока и финишировавших в селе Максимиха, месте проведения Фестиваля скорости «Байкальская миля». Каждая команда получила свой уникальный маршрут и по 6 заданий, разделенных на темы: «География», «Патриотика», «Экология», «Общество», «Моя «Байкальская миля» и «Самостоятельное задание», в рамках которого участники могли рассказать своим зрителям о том, что считают нужным и важным. #baikalmile2022 #ГрандТурБайкальскаяМиля2022 #местасилы #энтузиастыскорости #гкфск #байкальскаямиля #baikalmile #водоходъ #rutube #мотовесна #finecustommechanics #fire_center #РГО #бурятиябольшечембайкал #МузейПобеды #ркспорт","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
89d1d5fb7695fba894dab1b6665fcac2,Артмеханика. Концерт Kambulat.,Концерт Kambulat.,"Массовая культура, События и достопримечательности: Концерты и музыкальные мероприятия"
2952b0a7148f5bb09247b22048cd11b9,"Команда ""3/21"" в ГрандТуре-2022: музей В.М. Шукшина","""Счастье - оно обыкновенное. Каждый человек каждый день открывает мир. Умеет прощать, умеет любить, умеет смеяться, умеет грустить - и все это от души и по-настоящему"". Такому простому счастью учил нас Василий Макарович Шукшин. Аккаунт команды в Rutube - / ………… ГрандТур «Байкальская миля 2022. Места силы» - это грандиозное автопутешествие, состоявшееся с 20 февраля по 9 марта. В этом пробеге приняли участие 14 команд, стартовавших из Санкт-Петербурга, Москвы, Казани и Владивостока и финишировавших в селе Максимиха, месте проведения Фестиваля скорости «Байкальская миля». Каждая команда получила свой уникальный маршрут и по 6 заданий, разделенных на темы: «География», «Патриотика», «Экология», «Общество», «Моя «Байкальская миля» и «Самостоятельное задание», в рамках которого участники могли рассказать своим зрителям о том, что считают нужным и важным. #baikalmile2022 #ГрандТурБайкальскаяМиля2022 #местасилы #энтузиастыскорости #гкфск #байкальскаямиля #baikalmile #водоходъ #rutube #мотовесна #finecustommechanics #fire_center #РГО #бурятиябольшечембайкал #МузейПобеды #ркспорт","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
99bee031f03d139610782ddc76119857,Варя в космосе | Выпуск 1 | Спутник-жертва,Нас ждёт столкновение с астероидом? Любители находят новые галактики? Почему все летят на южный полюс Луны? Привет! Это первый выпуск «Варя в космосе». И здесь мы обсуждаем самые интересные космические события недели!,Наука: Космос и астрономия
89e6c4c0ec5a85c12467245c87e1c26f,Смешная история | Выпуск 3,"Юный Михаил Ломоносов отправляется в Москву на повозке, используя современные технологии, Иван Грозный приступает к курсам онлайн-терапии, а Александр Сергеевич Пушкин пытается вспомнить, чем обидел возлюбленную.  Новый выпуск «Смешной истории»! Где-то правда, где-то смешно!",Массовая культура: Юмор и сатира
89f54e2d30f46a846059564bf7ac7c14,Тот самый мент I Выпуск 33 I Нашел замену Оле ПДН ч.2,Подпишись на самый аппетитный кулинарный канал «Максим Народный» /   Максим Константинович крайне обеспокоен приходом новой сотрудницы – Маргариты КДН на место Оли ПДН. Маргарита всерьез настроена раскрывать преступления и ей категорически не нравится канал Мента. Максим Константинович находит способ «слить» коллегу. Удастся ли ему это сделать? Ответ узнаете.,Массовая культура: Юмор и сатира
e970657a447e86468b366ebbc705f6b1,"PROMOTO MOTUL в ГрандТуре «Байкальская миля 2021»: п. Танхой, Республика Бурятия",Визит-центр «Байкал заповедный»,"События и достопримечательности: Исторические места и достопримечательности, Путешествия"
19d359e17b20cd28ecb1d36e7aa90581,Такой расклад. Эфир 16. Таро. Про финансы,"В этом выпуске шоу «Такой расклад» вы увидите таролога Ксению ПроТаро в компании ведущей Янины Студилиной. Встречаемся в 20:00! Тема выпуска – финансы. В прямом эфире Ксения с помощью карт таро поможет найти ответы на самые волнующие вопросы о том, как лучше распланировать траты или доходы, о перспективах в бизнесе, о крупных покупках или продажах и вообще об отношениях с деньгами. Дорогие зрители, вопросы можно задавать в чате прямо на странице трансляции! И по ссылкам: Telegram-бот  Официальная страница RUTUBE -23459697_135733 Включайте прямые эфиры каждый понедельник, среду и пятницу в 20:00!",Религия и духовность: астрология
f95d3136cb54920f263e065b84741b2c,Сколько Стоит Тачка: Кирилл Warpath – Батя Тесел!,"В этом выпуске вы узнаете, на чем ездит блогер и самый большой фанат электрокаров  – Кирилл Warpath. Смотри и делись своим впечатлением в комментариях под видео! По вопросам рекламы пишите на email","Карьера, Личные финансы, Массовая культура"
8a063a2ce75f2cbd1f7a341540240277,ЗВОНОК ДЛЯ УЧИТЕЛЯ I Пилотный выпуск,"Здесь ученики ставят оценки учителям за классные, креативные и интересные уроки. Учитель биологии Мария Ивановна Рабеко или учитель истории Александр Александрович Оджо – кто получит самые высокие баллы и пройдёт в следующий этап турнира, чтобы побороться за главный приз? Ведущий – Михаил Башкатов. А ещё в этом выпуске за одной из парт окажется Дмитрий Красилов!",Массовая культура: Юмор и сатира
49c3735a65a729ac595ef2d5e00cc473,Какова Меркурия? | Выпуск 8,Самый достоверный гороскоп на Новый год вы найдёте на этом канале и от этой невероятно красивой головы. Всех с наступающим❤,Религия и духовность: астрология
29971fc753cac1e2fa93dfc966b913aa,Маленькие герои. Как Даниил Лебедев защитил друга от собаки,"Что для вас пример настоящей дружбы? Для Даниила — это помощь в любой ситуации. Отвага и самоотверженность — именно эти качества им двигали, когда он спасал своего друга от нападения большой собаки! В ситуации, где другие могли испугаться и убежать, Даниил сразу же бросился на помощь своему товарищу. Его решимость вызывает восхищение и уважение, а сама история стала вдохновением для многих людей, показывая, что возраст не является преградой для проявления доблести. За проявленное мужество мы решили наградить Даниила, исполнив самую важную для него мечту!","Массовая культура, События и достопримечательности: Личные события"
8a0fb3b72a793b85c67ef059780a66d8,Тот самый мент I Выпуск 19 I Мент устроил тотальный диктант на районе,"Подписывайся на наши каналы: Ссылки на наши каналы: Антон Протеинов - / Люди у которых клюёт - / Максим Народный - / Пацанский клининг - / Пойдём отойдём - / ПОЛУПАНОВЫ - / Тяпа - / Смехмашина - / Шляпа - /  Рабочий день Нашего Начальника начинается с того, что приходится разнимать драку Фоторобота и местного бомжа. Максиму Константиновичу предстоит устранить конфликт и решить спор о борьбе за территорию. Чуть позже, Наш Начальник пытается задержать Москвича, но путает бомбу с обычным HQD. Максим Константинович не унывает и решает провести на районе тотальный диктант. И снова Нашему Начальнику придется спасать Фоторобота, но на этот раз уже от себя самого! Что произошло и почему из-за Фоторобота пришлось сломать государственное имущество? Ты узнаешь в этой серии!",Массовая культура: Юмор и сатира
ca25a936356ba145b4de62c34b49c696,МАКСИМ НАРОДНЫЙ Выпуск №40 ГОТОВИМ САЛАТ ЦЕЗАРЬ С ОЛЕЙ ПДН,"Ведущий канала Максим и приглашенный гость Оля Комзарева, она же Оля ПДН предлагает своим подписчикам цезарь с креветками. Главный герой делает акцент на том, что это простое блюдо может стать идеальным блюдом для вашей второй половинки","Еда и напитки: Кулинария, Массовая культура"
f980226eab02261b02391bf7076ada98,"CarJitsu. 4 сезон, 6 серия. Александр Гобозов vs Константин Иванов","CarJitsu — бои в формате POP MMA, где вместо ринга бойцы сражаются в салоне автомобиля. В этом выпуске самые опасные и беспощадные! Иванов Константин vs Гобозов Александр, осталось ли что-то от машины, в которой они встретились!  По вопросам рекламы пишите на email","Спорт: Борьба, Массовая культура"
da0c06b2f2e7d1ccc2cc162118bc5677,Роман Юнусов и популярный озвучер Карен Арутюнов попали в клуб богачей,"В новом выпуске шоу «Спортивный Интерес» Рома Юнусов и Карен Арутюнов почувствуют себя богатеями или даже мафиози. А всё потому, что им предстоит освоить вид спорта, куда без членства в клубе не попасть. Да, мы отправили героев на поле для гольфа. Солнце, трава, песок, клюшка - вот неполный список того, что мешало ребятам бить по мячу. Ну, а кто выполнил драйв и прошёл лунку быстрее оппонента, ты узнаешь, посмотрев выпуск до конца.","Массовая культура, Спорт"
29a5978f3af21504686616b226f5f7bf,Тру ДЕТЕКТОР I #12,"Вы смотрите шоу с детектором лжи «Тру ДЕТЕКТОР»! Шоу, в котором Кристи Крайм и её молчаливый друг приглашают в гости известных людей и задают им неудобные вопросы под пристальным взором полиграфа. В этом выпуске в логово Кристи и Мистера Молчуна попал Андрей Глазунов и его друзья. Андрей Глазунов рассказал... Что скрывают звёзды и их ближайшее окружение? Какие вопросы они зададут друг другу? И кто окажется самым лживым в компании? Все это узнаете в шоу Тру Детектор!",Массовая культура: Юмор и сатира
b9fcdc8ea7b5a7fc3e3ce6bdcd26263b,"Осторожно, мошенники! Неожиданное наследство","Очередная серия «Осторожно, мошенники!» расскажет, как себя вести, если на Вас неожиданно свалилась огромное наследство.",Хобби и интересы: Мастер-классы
ca26ef5a24228c633eb7132829443671,Отмена культуры: Выпуск #4. Филолог слушает Oxxxymiron,"Оксимирон - популярный российский исполнитель, чей стиль отписывают как интеллектуальный рэп. Каждый его трэк - это манифест с аллюзией на социальные проблемы и философские темы, а все его творчество в целом - это яркий пример раскрытия всего потенциала русского языка.  В данном выпуске программы «Отмена культуры» ведущий Марк Лиманский разбирает творчество Оксимирона с кандидатом филологических наук Алексеем Черняковым. А эксперт в области психологии Анна Пономарева помогает погрузиться вглубь личности артиста со сложной историей.",Массовая культура
f99dd691e40ce9e5a85ac285c0df2d45,Такой расклад. Эфир 7. Таро. Про отношения в семье,"В этом выпуске шоу «Такой расклад» вы увидите таролога Ксению ПроТаро и ведущую Янину Студилину. Встречаемся в 20:00! Тема недели и этого выпуска – отношения в семье. В прямом эфире Ксения с помощью таро ответит на вопросы об в отношениях с близкими и дальними родственниками, о проведении совместного досуга, о пользовании совместным имуществом, о выборе близких людей и вообще о том, как ужиться вместе. Любые вопросы, связанные с темой, приветствуются! Дорогие зрители, вопросы по теме можно задавать в чате прямо на странице трансляции. И по ссылкам: Telegram-бот  Официальная страница RUTUBE -23459697_133623 В среду 23 ноября в 20:00 в студии, как обычно, рунолог Дарья Холикэт. Готовьте вопросы и включайте прямой эфир!",Религия и духовность: астрология
39e0c3c481a7f45021056bdfb7b1b602,Лесенка знаний: мастерство I 13 серия I Кораблестроитель,"Макс играет в мяч и нечаянно попадает мячом по макету парусного корабля, который сделал Артур. Артур расстроен, а дети не могут починить корабль. Тогда Артур отправляет Макса и Лизу в прошлое, чтобы они набрались знаний о постройке кораблей. Петр 1 помогает Максу и Лизе и учит их основам кораблестроения, чтобы дети смогли починить корабль и исправить свою ошибку.","Фильмы и анимация: Семейные и детские фильмы, Фильмы и анимация: Фильмы и анимация "
ca39c17bde5cc48ce95a9a7fa5f733dc,"МузЛофт-Концерт | Юлия Савичева.  «Я могла соврать, даже украсть…» Про весь творческий путь","Торговый эквайринг от ПСБ за 0,9%. Возмещение выручки 3 раза в день. Подключите бесплатно  Не смотри, не смотри ты по сторонам, а смотри новый выпуск Музлофт-Концерт. Тем более в этом выпуске вас ждет совершенно другая Юля Савичева!  00:20 В этом выпуске 01:42 Юлия Савичева – «Привет» 04:57 Поклонники, выросшие на творчестве Савичевой 06:15 Как проходило детство Юлии Савичевой 07:13 Chris Norman & Suzi Quatro – «Stumblin’in» 07:46 Какие песни слушала в детстве 08:31 Тусовки с группой «Агата Кристи» 10:30 Ирина Аллегрова и Григорий Лепс – «Я тебе не верю» 14:31 Воспоминания о жизни в Кургане 15:40 Как Савичева крала в детстве 16:55 Почему не получилось стать танцовщицей 19:40 Савичева танцует латиноамериканские танцы 21:08 Елена Ваенга – «Курю» 21:50 Как повлияла Аврил Лавин на творчество Юлии 24:04 Whitney Houston – «I will always love you» 25:04 Любовь к творчеству Уитни Хьюстон 26:12 Avril Lavigne – «I’m with you» 30:24 Как не остаться автором одного хита 31:20 Юлия Савичева – «Если в сердце живет любовь» 34:40 Amy Winehouse – «Rehab» 38:40 Chuck Berry – «Go, Johnny, go» 43:36 Linkin Park – «Numb» 45:38 История песни «От его голоса» 46:37 Юлия Савичева – «От его голоса» 50:03 Юлия Савичева играет на барабанах 50:39 AC/DC – «Highway to hell» 52:08 Что происходит сейчас в жизни у Савичевой 55:20 Обращение к подписчикам 55:38 Юлия Савичева – «Желтое такси» 58:07 Почему хочет уйти в другой жанр 01:00:41 Зачем супергерою носить маску 01:01:21 Юлия Савичева, Anna Tsutia – «Rose» (Nana opening)","Массовая культура, Музыка и аудио"
8a33343d39af6a2d2d7cecf209a7a10f,Женский труд | Ящик для мужских приблуд | Выпуск 15,Две красотки за тридцать тысяч рублей пытаются сделать ящики для инструментов.,"Массовая культура, Хобби и интересы: Декоративно-прикладное искусство"
0a00bb871aec241e7065ed9cb26acfc4,МУЗЛОФТ-Подкаст | AKMAL’. Из футболиста в артисты. Буллинг в школе. Работа с Бастой,"МегаСилы на безлимиты: соцсети, видео и музыка  А вот и очередной юный талант заглянул к нам на музыкальные посиделки. Акмаль рассказал об уважении к старшим, высказался о молодом поколении и конечно много-много пел.  00:15 В этом выпуске 01:10 AKMAL’ – «То, что между нами» 04:35 Знакомство Стаса и Акмаля 05:18 Нелюбовь к музыкальным мероприятиям 06:47 Краткая биография Акмаля  08:05 Ёлка – «Прованс» 09:31 Откуда появился платок в выступлении 10:55 Брат Акмаля сверкал в «Зените» 12:10 На чем играет Акмаль 12:50 Музыкальная мечта попасть в «Голос» 15:52 James Brown – «It’s a man’s man’s man’s world» 18:04 Внутренняя кухня шоу «Голос» 20:17 Неожиданная реакция одноклассников на участие в «Голосе» 22:39 Минусы блогерства 23:23 Работа с Бастой 28:00 Miley Cyrus – «Nothing breaks like a heart» 30:55 На какой музыке вырос Акмаль 31:50 Елена Ваенга – «Абсент» 34:14 Впечатления от концерта Елены Ваенги 36:21 Михаил Шуфутинский – «Люба-Любонька» 38:30 Акмаль о знакомстве с Лолитой 39:11 Лолита – «Раневская» 42:15 Зачем Акмалю театральное образование 45:10 AKMAL’ – «По полюшку» 47:49 Внимание со стороны прекрасного пола 49:47 Большая цель творчества 51:21 Как проходит рабочий процесс на лейбле 53:09 AKMAL’ – «Приснись» 55:46 Кому посвящена песня «Приснись» 57:37 Главный недостаток Акмаля 58:26 Что должно случится, чтобы Акмаль бросил музыку 01:00:44 AKMAL’ – «Ты расскажи про нас всему свету»","Массовая культура, Музыка и аудио"
79cc0f53d0b33069fb0a60a6523287a0,Роман Юнусов и блогер Кирилл Нечаев метают копья под присмотром чемпиона мира.,"В новом выпуске шоу «Спортивный Интерес» Рома Юнусов и популярный блогер – певец Кирилл Нечаев метали копья под чутким руководством чемпиона мира и бронзового призера олимпиады – Сергея Макарова. Хотите знать, чьё копье улетело дальше, а кому лёгкая атлетика далась не так уж и легко? Тогда включайте выпуск.","Массовая культура, Спорт"
79d0603c9f7ad2e5d8e435d46327402a,Антон Протеинов I #16 I Как разнообразить скучные виды спорта,"Подписывайся на все наши каналы на Rutube, находи слово спрятанное в предыдущем видео и пиши его в комментариях под постом в Instagram. Может быть именно ты заберешь iPhone 13!  Ссылки на наши каналы: Люди у которых клюёт - / Максим Народный - / Пацанский клининг - / Пойдём отойдём - / ПОЛУПАНОВЫ - / Тот Самый Мент - / Тяпа - / Смехмашина - / Шляпа - /  Ссылка на пост в Инстаграм: /",Массовая культура: Юмор и сатира
f9acb7a21f13b8499a25884ff1692372,Женсовет | Выпуск 24 | Девочки и секс | Как стать секс-позитивной,"Ходить на кинки-пати, сидеть в секс-приложениях, иметь нескольких партнеров — это нормально для современной женщины. Как не бояться быть sex-friendly и почему нам всем пора осуждать женщин (заниматься слатшеймингом) за проявление сексуальности. Ведущие Алиса и Fidelle обсуждают острые вопросы с секс-позитивным блогером.","Массовая культура: Юмор и сатира, Семья и отношения"
aa16953bbb8fdb2dfc5fc368f4abe89a,МАКСИМ НАРОДНЫЙ Выпуск №17 ГОТОВИМ СЁМГУ В СЛИВОЧНОМ СОУСЕ С СЫРОМ,"Подписывайся на все наши каналы на Rutube, находи слово спрятанное в предыдущем видео и пиши его в комментариях под постом в Instagram. Может быть именно ты заберёшь iPhone 13. Ссылки на наши каналы: Антон Протеинов - / Люди у которых клюёт - / Пацанский клининг - / Пойдём отойдём - / ПОЛУПАНОВЫ - / Тот Самый Мент - / Тяпа - / Смехмашина - / Шляпа - /  Ссылка на пост в Инстаграм: /  Предлагаю подписчикам приготовить сёмгу в сливочном соусе с сыром","Еда и напитки: Кулинария, Массовая культура"
da367df815c2fbdd3a2c734d4dde07dc,Тот самый мент I Выпуск 55 I Мент вернулся из отпуска,"Сериал ""Салют, Начальник"" уже тут. Переходи и смотри! 👉 /  Ничего себе! На канале вновь вышел новый выпуск про приключения Начальника и Оли! Обмен опытом - это важная вещь в службе, поэтому Максим Константинович расскажет как провёл время на юге России, ведь его отправляли именно туда. Если уже готов смотреть, то не жди, а включай видео!  По вопросам рекламы пишите на email",Массовая культура: Юмор и сатира
ca54fa80c54efd6dbaa13da865893ed2,"СarJitsu. 2 сезон, 4 серия. Сушист vs Оксана «Новиков»","CarJitsu — бои в формате POP MMA, где в вместо ринга бойцы сражаются в салоне автомобиля. В этом выпуске встретились эпатаж и мастерство! Дракон и Японский самурай, Андрей «Сушист» Мешков и Александр «Оксана» Новиков! Узнайте, кому удалось порулить этой машиной! Комментирует YURI THE PROFESSIONAL 18+","Спорт: Борьба, Массовая культура"
0a148a3aa95e76ced2d993525badc986,"Злые языки | Выпуск 8, Сезон 4 | Владимир Селиванов","Реальный пацан Владимир Селиванов: успех в певческой карьере, роли в кино, роман с Муцениеце, смерть брата, разборки с полицией, развод и любовь всей жизни.",Массовая культура: Отношения знаменитостей
aa2bee559debf2325b3805b803840fa9,PykoJob | Выпуск 6 | Гостиная с характером,"Как при помощи черной мебели придать характера интерьеру? Ведущая Алиса и дизайнер Наталья обустраивают гостиную, используя только декор в виде нового текстиля и украшений с бюджетом в 25 тысяч рублей. Смотрите новый выпуск Рукоjob!",Дом и сад: Дизайн интерьера
